No,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime
326,75.0,-17,-5.0,1022.0,NW,28.16,0,0,2010-01-14 13:00:00
327,79.0,-16,-5.0,1022.0,NW,29.95,0,0,2010-01-14 14:00:00
328,86.0,-15,-4.0,1022.0,NW,33.08,0,0,2010-01-14 15:00:00
329,72.0,-16,-4.0,1023.0,cv,0.89,0,0,2010-01-14 16:00:00
330,89.0,-15,-5.0,1025.0,SE,1.79,0,0,2010-01-14 17:00:00
331,94.0,-14,-3.0,1026.0,NW,5.81,0,0,2010-01-14 18:00:00
332,69.0,-16,-3.0,1027.0,NW,11.62,0,0,2010-01-14 19:00:00
333,49.0,-15,-4.0,1029.0,NW,20.56,0,0,2010-01-14 20:00:00
334,33.0,-16,-5.0,1031.0,NW,24.58,0,0,2010-01-14 21:00:00
335,27.0,-17,-6.0,1032.0,NE,3.13,0,0,2010-01-14 22:00:00
336,20.0,-18,-6.0,1033.0,NE,8.05,0,0,2010-01-14 23:00:00
337,36.0,-19,-7.0,1034.0,NE,13.86,0,0,2010-01-15 00:00:00
338,37.0,-17,-8.0,1035.0,NW,5.81,0,0,2010-01-15 01:00:00
339,30.0,-18,-10.0,1035.0,NW,11.62,0,0,2010-01-15 02:00:00
340,18.0,-19,-10.0,1036.0,NW,14.75,0,0,2010-01-15 03:00:00
341,21.0,-19,-9.0,1036.0,NW,19.67,0,0,2010-01-15 04:00:00
342,13.0,-19,-9.0,1036.0,NE,7.15,0,0,2010-01-15 05:00:00
343,23.0,-20,-9.0,1037.0,NE,12.96,0,0,2010-01-15 06:00:00
344,26.0,-19,-9.0,1037.0,NE,18.77,0,0,2010-01-15 07:00:00
345,27.0,-19,-8.0,1038.0,NE,22.79,0,0,2010-01-15 08:00:00
346,30.0,-19,-8.0,1039.0,NE,28.6,0,0,2010-01-15 09:00:00
347,28.0,-19,-7.0,1039.0,NE,35.75,0,0,2010-01-15 10:00:00
348,26.0,-18,-6.0,1039.0,NE,41.56,0,0,2010-01-15 11:00:00
349,26.0,-18,-5.0,1039.0,NE,45.58,0,0,2010-01-15 12:00:00
350,31.0,-17,-4.0,1038.0,NW,1.79,0,0,2010-01-15 13:00:00
351,35.0,-16,-3.0,1037.0,cv,0.89,0,0,2010-01-15 14:00:00
352,36.0,-17,-3.0,1037.0,cv,1.78,0,0,2010-01-15 15:00:00
353,37.0,-17,-2.0,1037.0,cv,2.23,0,0,2010-01-15 16:00:00
354,64.0,-15,-5.0,1036.0,SE,0.89,0,0,2010-01-15 17:00:00
355,83.0,-15,-6.0,1036.0,cv,0.89,0,0,2010-01-15 18:00:00
356,91.0,-15,-6.0,1037.0,cv,1.78,0,0,2010-01-15 19:00:00
357,90.0,-14,-6.0,1037.0,SE,1.79,0,0,2010-01-15 20:00:00
358,102.0,-14,-8.0,1036.0,SE,3.58,0,0,2010-01-15 21:00:00
359,94.0,-14,-10.0,1037.0,cv,0.89,0,0,2010-01-15 22:00:00
360,87.0,-15,-11.0,1036.0,cv,1.78,0,0,2010-01-15 23:00:00
361,141.0,-15,-11.0,1036.0,cv,2.67,0,0,2010-01-16 00:00:00
362,211.0,-16,-13.0,1036.0,NE,0.89,0,0,2010-01-16 01:00:00
363,242.0,-16,-12.0,1036.0,cv,0.89,0,0,2010-01-16 02:00:00
364,271.0,-16,-13.0,1035.0,NE,0.89,0,0,2010-01-16 03:00:00
365,249.0,-15,-12.0,1035.0,NE,1.78,0,0,2010-01-16 04:00:00
366,200.0,-14,-10.0,1034.0,NW,1.79,0,0,2010-01-16 05:00:00
367,147.0,-15,-10.0,1034.0,NW,2.68,0,0,2010-01-16 06:00:00
368,114.0,-15,-11.0,1034.0,NW,4.47,0,0,2010-01-16 07:00:00
369,102.0,-15,-11.0,1034.0,NW,6.26,0,0,2010-01-16 08:00:00
370,108.0,-14,-9.0,1034.0,NW,8.05,0,0,2010-01-16 09:00:00
371,135.0,-14,-9.0,1034.0,NW,9.84,0,0,2010-01-16 10:00:00
372,120.0,-13,-6.0,1034.0,cv,0.89,0,0,2010-01-16 11:00:00
373,148.0,-13,-5.0,1033.0,NW,1.79,0,0,2010-01-16 12:00:00
374,127.0,-12,-4.0,1031.0,cv,0.89,0,0,2010-01-16 13:00:00
375,128.0,-12,-3.0,1031.0,cv,1.78,0,0,2010-01-16 14:00:00
376,140.0,-12,-3.0,1030.0,cv,2.67,0,0,2010-01-16 15:00:00
377,148.0,-11,-3.0,1030.0,cv,3.56,0,0,2010-01-16 16:00:00
378,150.0,-11,-4.0,1031.0,NE,0.89,0,0,2010-01-16 17:00:00
379,154.0,-12,-7.0,1031.0,cv,0.89,0,0,2010-01-16 18:00:00
380,197.0,-12,-7.0,1032.0,cv,1.78,0,0,2010-01-16 19:00:00
381,235.0,-12,-8.0,1032.0,cv,2.23,0,0,2010-01-16 20:00:00
382,261.0,-12,-9.0,1032.0,cv,3.12,0,0,2010-01-16 21:00:00
383,269.0,-13,-11.0,1032.0,NW,0.89,0,0,2010-01-16 22:00:00
384,266.0,-14,-11.0,1032.0,NW,2.68,0,0,2010-01-16 23:00:00
385,263.0,-15,-12.0,1032.0,NW,5.81,0,0,2010-01-17 00:00:00
386,241.0,-14,-11.0,1032.0,cv,0.45,0,0,2010-01-17 01:00:00
387,205.0,-14,-11.0,1031.0,cv,1.34,0,0,2010-01-17 02:00:00
388,160.0,-14,-12.0,1031.0,NW,1.79,0,0,2010-01-17 03:00:00
389,150.0,-14,-12.0,1031.0,NW,3.58,0,0,2010-01-17 04:00:00
390,148.0,-14,-10.0,1030.0,NW,6.71,0,0,2010-01-17 05:00:00
391,208.0,-14,-11.0,1030.0,NW,9.84,0,0,2010-01-17 06:00:00
392,209.0,-15,-10.0,1030.0,NW,11.63,0,0,2010-01-17 07:00:00
393,183.0,-13,-10.0,1030.0,NW,14.76,0,0,2010-01-17 08:00:00
394,161.0,-13,-8.0,1030.0,NW,17.89,0,0,2010-01-17 09:00:00
395,182.0,-12,-6.0,1030.0,cv,0.45,0,0,2010-01-17 10:00:00
396,230.0,-11,-5.0,1030.0,cv,1.34,0,0,2010-01-17 11:00:00
397,170.0,-11,-4.0,1029.0,cv,2.23,0,0,2010-01-17 12:00:00
398,172.0,-11,-3.0,1028.0,cv,3.12,0,0,2010-01-17 13:00:00
399,154.0,-10,-1.0,1027.0,cv,4.01,0,0,2010-01-17 14:00:00
400,166.0,-11,-1.0,1027.0,cv,4.46,0,0,2010-01-17 15:00:00
401,177.0,-10,-1.0,1026.0,SE,0.89,0,0,2010-01-17 16:00:00
402,191.0,-10,-3.0,1026.0,SE,1.78,0,0,2010-01-17 17:00:00
403,212.0,-10,-5.0,1027.0,SE,2.67,0,0,2010-01-17 18:00:00
404,250.0,-10,-6.0,1027.0,NE,0.89,0,0,2010-01-17 19:00:00
405,268.0,-11,-7.0,1027.0,cv,0.45,0,0,2010-01-17 20:00:00
406,317.0,-10,-7.0,1027.0,cv,0.9,0,0,2010-01-17 21:00:00
407,291.0,-11,-9.0,1027.0,cv,1.35,0,0,2010-01-17 22:00:00
408,313.0,-12,-9.0,1027.0,NE,0.89,0,0,2010-01-17 23:00:00
409,282.0,-12,-10.0,1028.0,cv,0.89,0,0,2010-01-18 00:00:00
410,282.0,-13,-11.0,1028.0,NW,3.13,0,0,2010-01-18 01:00:00
411,303.0,-11,-9.0,1028.0,NW,4.92,0,0,2010-01-18 02:00:00
412,349.0,-13,-10.0,1028.0,NW,6.71,0,0,2010-01-18 03:00:00
413,407.0,-13,-11.0,1028.0,NW,7.6,0,0,2010-01-18 04:00:00
414,361.0,-13,-11.0,1027.0,NE,1.79,0,0,2010-01-18 05:00:00
415,234.0,-14,-11.0,1028.0,NW,0.89,0,0,2010-01-18 06:00:00
416,149.0,-14,-11.0,1028.0,NW,4.02,0,0,2010-01-18 07:00:00
417,147.0,-14,-11.0,1028.0,NW,5.81,0,0,2010-01-18 08:00:00
418,184.0,-11,-6.0,1028.0,NW,9.83,0,0,2010-01-18 09:00:00
419,161.0,-10,-5.0,1028.0,NW,11.62,0,0,2010-01-18 10:00:00
420,137.0,-9,-3.0,1028.0,NW,13.41,0,0,2010-01-18 11:00:00
421,146.0,-8,-1.0,1027.0,NW,15.2,0,0,2010-01-18 12:00:00
422,144.0,-9,0.0,1026.0,NW,16.99,0,0,2010-01-18 13:00:00
423,154.0,-9,1.0,1025.0,NE,1.79,0,0,2010-01-18 14:00:00
424,173.0,-9,1.0,1025.0,cv,0.89,0,0,2010-01-18 15:00:00
425,188.0,-8,1.0,1025.0,SE,0.89,0,0,2010-01-18 16:00:00
426,203.0,-7,-1.0,1025.0,SE,2.68,0,0,2010-01-18 17:00:00
427,233.0,-7,-2.0,1025.0,cv,0.89,0,0,2010-01-18 18:00:00
428,408.0,-7,-3.0,1025.0,SE,0.89,0,0,2010-01-18 19:00:00
429,435.0,-5,-2.0,1026.0,cv,0.89,0,0,2010-01-18 20:00:00
430,403.0,-5,-1.0,1026.0,NW,1.79,0,0,2010-01-18 21:00:00
431,360.0,-5,-1.0,1026.0,NW,3.58,0,0,2010-01-18 22:00:00
432,402.0,-6,-1.0,1026.0,cv,0.89,0,0,2010-01-18 23:00:00
433,358.0,-4,-1.0,1025.0,NW,1.79,0,0,2010-01-19 00:00:00
434,383.0,-5,-1.0,1024.0,NW,4.92,0,0,2010-01-19 01:00:00
435,332.0,-5,-1.0,1024.0,NW,6.71,0,0,2010-01-19 02:00:00
436,274.0,-5,-1.0,1023.0,NW,8.5,0,0,2010-01-19 03:00:00
437,256.0,-4,-1.0,1022.0,NW,10.29,0,0,2010-01-19 04:00:00
438,302.0,-4,-1.0,1021.0,NW,11.18,0,0,2010-01-19 05:00:00
439,330.0,-4,-1.0,1021.0,NW,12.07,0,0,2010-01-19 06:00:00
440,367.0,-4,-1.0,1021.0,NW,13.86,0,0,2010-01-19 07:00:00
441,297.0,-4,0.0,1021.0,cv,0.89,0,0,2010-01-19 08:00:00
442,331.0,-4,0.0,1021.0,NW,1.79,0,0,2010-01-19 09:00:00
443,323.0,-4,0.0,1021.0,cv,0.89,0,0,2010-01-19 10:00:00
444,339.0,-5,1.0,1021.0,NW,1.79,0,0,2010-01-19 11:00:00
445,301.0,-5,1.0,1020.0,cv,0.89,0,0,2010-01-19 12:00:00
446,310.0,-4,1.0,1019.0,cv,1.34,0,0,2010-01-19 13:00:00
447,305.0,-4,1.0,1018.0,NE,0.89,0,0,2010-01-19 14:00:00
448,313.0,-3,2.0,1018.0,cv,0.45,0,0,2010-01-19 15:00:00
449,336.0,-3,2.0,1018.0,cv,1.34,0,0,2010-01-19 16:00:00
450,357.0,-2,2.0,1018.0,NE,0.89,0,0,2010-01-19 17:00:00
451,485.0,-3,1.0,1018.0,cv,0.89,0,0,2010-01-19 18:00:00
452,426.0,-3,2.0,1020.0,NW,1.79,0,0,2010-01-19 19:00:00
453,403.0,-3,1.0,1020.0,NW,4.92,0,0,2010-01-19 20:00:00
454,374.0,-3,0.0,1021.0,NW,6.71,0,0,2010-01-19 21:00:00
455,333.0,-3,0.0,1021.0,NW,8.5,0,0,2010-01-19 22:00:00
456,343.0,-3,1.0,1020.0,NW,11.63,0,0,2010-01-19 23:00:00
457,364.0,-2,0.0,1021.0,NW,14.76,0,0,2010-01-20 00:00:00
458,389.0,-2,-1.0,1022.0,NW,16.55,0,0,2010-01-20 01:00:00
459,368.0,-4,-2.0,1022.0,NW,19.68,0,0,2010-01-20 02:00:00
460,267.0,-2,-1.0,1023.0,NW,25.49,0,0,2010-01-20 03:00:00
461,71.0,-3,1.0,1023.0,NW,28.62,0,0,2010-01-20 04:00:00
462,81.0,-3,0.0,1024.0,NW,31.75,0,0,2010-01-20 05:00:00
463,51.0,-5,2.0,1026.0,NW,36.67,0,0,2010-01-20 06:00:00
464,49.0,-9,1.0,1027.0,NW,41.59,0,0,2010-01-20 07:00:00
465,44.0,-10,0.0,1028.0,NW,48.74,0,0,2010-01-20 08:00:00
466,45.0,-10,0.0,1030.0,NW,55.89,0,0,2010-01-20 09:00:00
467,35.0,-11,1.0,1032.0,NW,63.04,0,0,2010-01-20 10:00:00
468,29.0,-13,0.0,1033.0,NW,71.09,0,0,2010-01-20 11:00:00
469,27.0,-13,0.0,1033.0,NW,78.24,0,0,2010-01-20 12:00:00
470,29.0,-13,-1.0,1033.0,NE,8.05,0,0,2010-01-20 13:00:00
471,16.0,-13,-1.0,1032.0,NW,7.15,0,0,2010-01-20 14:00:00
472,23.0,-15,-1.0,1032.0,NE,5.81,0,0,2010-01-20 15:00:00
473,28.0,-14,-1.0,1033.0,NW,5.81,0,0,2010-01-20 16:00:00
474,22.0,-15,-2.0,1033.0,NW,12.96,0,0,2010-01-20 17:00:00
475,11.0,-16,-3.0,1034.0,NW,21.01,0,0,2010-01-20 18:00:00
476,25.0,-17,-4.0,1035.0,NW,28.16,0,0,2010-01-20 19:00:00
477,16.0,-19,-3.0,1036.0,NW,37.99,0,0,2010-01-20 20:00:00
478,20.0,-18,-4.0,1037.0,NW,46.93,0,0,2010-01-20 21:00:00
479,20.0,-19,-4.0,1038.0,NW,55.87,0,0,2010-01-20 22:00:00
480,18.0,-19,-5.0,1038.0,NW,65.7,0,0,2010-01-20 23:00:00
481,18.0,-20,-6.0,1038.0,NW,75.53,0,0,2010-01-21 00:00:00
482,17.0,-20,-6.0,1038.0,NW,85.36,0,0,2010-01-21 01:00:00
483,17.0,-20,-7.0,1038.0,NW,95.19,0,0,2010-01-21 02:00:00
484,17.0,-22,-8.0,1038.0,NW,103.24,0,0,2010-01-21 03:00:00
485,15.0,-23,-8.0,1038.0,NW,111.29,0,0,2010-01-21 04:00:00
486,19.0,-24,-9.0,1038.0,NW,118.44,0,0,2010-01-21 05:00:00
487,16.0,-24,-9.0,1038.0,NW,128.27,0,0,2010-01-21 06:00:00
488,18.0,-25,-9.0,1038.0,NW,138.1,0,0,2010-01-21 07:00:00
489,18.0,-25,-8.0,1039.0,NW,147.04,0,0,2010-01-21 08:00:00
490,18.0,-25,-8.0,1039.0,NW,155.98,0,0,2010-01-21 09:00:00
491,26.0,-22,-7.0,1039.0,NW,160.9,0,0,2010-01-21 10:00:00
492,26.0,-22,-7.0,1038.0,NE,3.13,0,0,2010-01-21 11:00:00
493,25.0,-22,-5.0,1037.0,NW,4.02,0,0,2010-01-21 12:00:00
494,24.0,-21,-5.0,1035.0,NE,3.13,0,0,2010-01-21 13:00:00
495,15.0,-21,-4.0,1034.0,SE,1.79,0,0,2010-01-21 14:00:00
496,17.0,-20,-3.0,1034.0,NE,1.79,0,0,2010-01-21 15:00:00
497,15.0,-21,-2.0,1033.0,NW,4.92,0,0,2010-01-21 16:00:00
498,21.0,-20,-2.0,1033.0,NW,10.73,0,0,2010-01-21 17:00:00
499,40.0,-20,-2.0,1034.0,NW,15.65,0,0,2010-01-21 18:00:00
500,51.0,-19,-3.0,1034.0,NW,21.46,0,0,2010-01-21 19:00:00
501,45.0,-19,-3.0,1035.0,NW,25.48,0,0,2010-01-21 20:00:00
502,61.0,-17,-8.0,1035.0,NE,0.89,0,0,2010-01-21 21:00:00
503,72.0,-18,-9.0,1035.0,NW,1.79,0,0,2010-01-21 22:00:00
504,38.0,-18,-9.0,1035.0,NW,3.58,0,0,2010-01-21 23:00:00
505,35.0,-18,-6.0,1036.0,NW,7.6,0,0,2010-01-22 00:00:00
506,29.0,-20,-4.0,1037.0,NW,17.43,0,0,2010-01-22 01:00:00
507,26.0,-21,-5.0,1037.0,NW,27.26,0,0,2010-01-22 02:00:00
508,18.0,-21,-6.0,1037.0,NW,35.31,0,0,2010-01-22 03:00:00
509,15.0,-20,-7.0,1036.0,NW,42.46,0,0,2010-01-22 04:00:00
510,15.0,-20,-7.0,1035.0,NW,48.27,0,0,2010-01-22 05:00:00
511,22.0,-20,-7.0,1035.0,NW,54.08,0,0,2010-01-22 06:00:00
512,21.0,-20,-7.0,1036.0,NW,59.0,0,0,2010-01-22 07:00:00
513,19.0,-19,-7.0,1036.0,NW,63.92,0,0,2010-01-22 08:00:00
514,22.0,-20,-5.0,1036.0,NW,67.94,0,0,2010-01-22 09:00:00
515,25.0,-19,-4.0,1036.0,NW,75.09,0,0,2010-01-22 10:00:00
516,22.0,-19,-4.0,1036.0,NW,84.03,0,0,2010-01-22 11:00:00
517,26.0,-19,-3.0,1035.0,NW,95.21,0,0,2010-01-22 12:00:00
518,32.0,-18,-3.0,1034.0,NW,105.04,0,0,2010-01-22 13:00:00
519,30.0,-19,-2.0,1033.0,NW,114.87,0,0,2010-01-22 14:00:00
520,32.0,-18,-2.0,1032.0,NW,124.7,0,0,2010-01-22 15:00:00
521,30.0,-18,-2.0,1032.0,NW,133.64,0,0,2010-01-22 16:00:00
522,32.0,-18,-2.0,1032.0,NW,139.45,0,0,2010-01-22 17:00:00
523,37.0,-18,-3.0,1032.0,NW,144.37,0,0,2010-01-22 18:00:00
524,49.0,-17,-5.0,1033.0,NW,149.29,0,0,2010-01-22 19:00:00
525,47.0,-18,-4.0,1033.0,NW,153.31,0,0,2010-01-22 20:00:00
526,39.0,-17,-4.0,1032.0,NW,159.12,0,0,2010-01-22 21:00:00
527,35.0,-17,-4.0,1032.0,NW,164.04,0,0,2010-01-22 22:00:00
528,48.0,-17,-7.0,1032.0,NW,168.06,0,0,2010-01-22 23:00:00
529,49.0,-17,-4.0,1033.0,NW,172.08,0,0,2010-01-23 00:00:00
530,24.0,-17,-8.0,1033.0,cv,0.89,0,0,2010-01-23 01:00:00
531,23.0,-17,-5.0,1032.0,NW,4.92,0,0,2010-01-23 02:00:00
532,20.0,-18,-6.0,1032.0,NW,8.05,0,0,2010-01-23 03:00:00
533,19.0,-18,-5.0,1031.0,NW,12.97,0,0,2010-01-23 04:00:00
534,16.0,-18,-6.0,1031.0,NW,16.1,0,0,2010-01-23 05:00:00
535,22.0,-18,-7.0,1031.0,NW,20.12,0,0,2010-01-23 06:00:00
536,24.0,-18,-7.0,1031.0,NW,24.14,0,0,2010-01-23 07:00:00
537,24.0,-18,-6.0,1031.0,NW,25.93,0,0,2010-01-23 08:00:00
538,41.0,-18,-2.0,1031.0,NW,30.85,0,0,2010-01-23 09:00:00
539,23.0,-17,-1.0,1031.0,NW,38.9,0,0,2010-01-23 10:00:00
540,19.0,-17,0.0,1030.0,NW,46.95,0,0,2010-01-23 11:00:00
541,15.0,-19,1.0,1029.0,NW,55.0,0,0,2010-01-23 12:00:00
542,19.0,-20,2.0,1027.0,NW,63.05,0,0,2010-01-23 13:00:00
543,17.0,-19,2.0,1025.0,NW,71.1,0,0,2010-01-23 14:00:00
544,17.0,-19,3.0,1024.0,NW,79.15,0,0,2010-01-23 15:00:00
545,22.0,-19,3.0,1024.0,NW,86.3,0,0,2010-01-23 16:00:00
546,,-18,2.0,1024.0,NW,91.22,0,0,2010-01-23 17:00:00
547,,-18,1.0,1024.0,NW,96.14,0,0,2010-01-23 18:00:00
548,,-17,0.0,1024.0,NW,100.16,0,0,2010-01-23 19:00:00
549,,-18,0.0,1024.0,SE,1.79,0,0,2010-01-23 20:00:00
550,,-15,-3.0,1024.0,cv,0.89,0,0,2010-01-23 21:00:00
551,,-16,0.0,1023.0,NW,1.79,0,0,2010-01-23 22:00:00
552,,-16,0.0,1023.0,NW,4.92,0,0,2010-01-23 23:00:00
553,,-15,-2.0,1022.0,NW,6.71,0,0,2010-01-24 00:00:00
554,,-14,-7.0,1022.0,cv,0.45,0,0,2010-01-24 01:00:00
555,,-14,-8.0,1021.0,NW,1.79,0,0,2010-01-24 02:00:00
556,,-16,-11.0,1021.0,NW,3.58,0,0,2010-01-24 03:00:00
557,,-14,-9.0,1019.0,NW,4.47,0,0,2010-01-24 04:00:00
558,,-15,-10.0,1019.0,cv,0.89,0,0,2010-01-24 05:00:00
559,,-16,-12.0,1019.0,SE,0.89,0,0,2010-01-24 06:00:00
560,,-15,-12.0,1019.0,cv,0.89,0,0,2010-01-24 07:00:00
561,,-16,-13.0,1019.0,NE,1.79,0,0,2010-01-24 08:00:00
562,,-13,-7.0,1020.0,cv,0.89,0,0,2010-01-24 09:00:00
563,,-12,-4.0,1019.0,cv,1.78,0,0,2010-01-24 10:00:00
564,,-13,0.0,1019.0,cv,2.67,0,0,2010-01-24 11:00:00
565,,-16,4.0,1018.0,NW,4.02,0,0,2010-01-24 12:00:00
566,,-19,5.0,1017.0,NW,13.85,0,0,2010-01-24 13:00:00
567,,-18,5.0,1017.0,NW,22.79,0,0,2010-01-24 14:00:00
568,,-19,5.0,1017.0,NW,32.62,0,0,2010-01-24 15:00:00
569,,-20,5.0,1018.0,NW,40.67,0,0,2010-01-24 16:00:00
570,,-19,3.0,1020.0,NW,49.61,0,0,2010-01-24 17:00:00
571,,-18,1.0,1023.0,NW,61.68,0,0,2010-01-24 18:00:00
572,,-20,-1.0,1027.0,NW,76.88,0,0,2010-01-24 19:00:00
573,,-20,-2.0,1028.0,NW,89.84,0,0,2010-01-24 20:00:00
574,,-21,-3.0,1029.0,NW,98.78,0,0,2010-01-24 21:00:00
575,,-25,-4.0,1030.0,NW,113.98,0,0,2010-01-24 22:00:00
576,,-26,-5.0,1031.0,NW,129.18,0,0,2010-01-24 23:00:00
577,,-25,-5.0,1031.0,NW,141.25,0,0,2010-01-25 00:00:00
578,,-25,-6.0,1031.0,NW,150.19,0,0,2010-01-25 01:00:00
579,,-24,-6.0,1032.0,NW,162.26,0,0,2010-01-25 02:00:00
580,,-24,-6.0,1033.0,NW,172.09,0,0,2010-01-25 03:00:00
581,,-23,-6.0,1033.0,NW,181.92,0,0,2010-01-25 04:00:00
582,,-22,-7.0,1033.0,NW,187.73,0,0,2010-01-25 05:00:00
583,,-21,-7.0,1033.0,NW,192.65,0,0,2010-01-25 06:00:00
584,,-21,-7.0,1034.0,NW,196.67,0,0,2010-01-25 07:00:00
585,,-21,-6.0,1035.0,NW,201.59,0,0,2010-01-25 08:00:00
586,,-21,-4.0,1036.0,NW,207.4,0,0,2010-01-25 09:00:00
587,,-22,-3.0,1036.0,NW,216.34,0,0,2010-01-25 10:00:00
588,,-22,-2.0,1036.0,NW,222.15,0,0,2010-01-25 11:00:00
589,,-23,-1.0,1035.0,NW,230.2,0,0,2010-01-25 12:00:00
590,,-26,1.0,1033.0,NW,238.25,0,0,2010-01-25 13:00:00
591,,-25,2.0,1032.0,NW,245.4,0,0,2010-01-25 14:00:00
592,,-25,2.0,1031.0,NW,252.55,0,0,2010-01-25 15:00:00
593,,-24,2.0,1031.0,NW,257.47,0,0,2010-01-25 16:00:00
594,,-22,1.0,1031.0,SE,4.02,0,0,2010-01-25 17:00:00
595,,-19,-1.0,1031.0,SE,7.15,0,0,2010-01-25 18:00:00
596,,-19,-1.0,1031.0,SE,10.28,0,0,2010-01-25 19:00:00
597,,-17,-4.0,1031.0,SE,12.07,0,0,2010-01-25 20:00:00
598,,-18,-1.0,1031.0,SE,15.2,0,0,2010-01-25 21:00:00
599,,-18,-5.0,1030.0,cv,0.89,0,0,2010-01-25 22:00:00
600,,-18,-3.0,1030.0,SE,3.13,0,0,2010-01-25 23:00:00
601,,-16,-9.0,1030.0,cv,0.89,0,0,2010-01-26 00:00:00
602,,-16,-8.0,1029.0,cv,1.78,0,0,2010-01-26 01:00:00
603,,-16,-11.0,1029.0,cv,2.23,0,0,2010-01-26 02:00:00
604,,-16,-12.0,1029.0,cv,3.12,0,0,2010-01-26 03:00:00
605,,-16,-10.0,1028.0,NW,3.13,0,0,2010-01-26 04:00:00
606,,-17,-10.0,1028.0,NW,4.92,0,0,2010-01-26 05:00:00
607,,-17,-12.0,1027.0,NW,6.71,0,0,2010-01-26 06:00:00
608,,-17,-10.0,1027.0,NW,8.5,0,0,2010-01-26 07:00:00
609,,-18,-13.0,1028.0,NE,1.79,0,0,2010-01-26 08:00:00
610,,-16,-8.0,1028.0,NW,4.02,0,0,2010-01-26 09:00:00
611,,-16,-6.0,1027.0,NW,5.81,0,0,2010-01-26 10:00:00
612,,-15,-3.0,1027.0,cv,0.89,0,0,2010-01-26 11:00:00
613,88.0,-15,-1.0,1025.0,SE,1.79,0,0,2010-01-26 12:00:00
614,85.0,-18,0.0,1024.0,SE,3.58,0,0,2010-01-26 13:00:00
615,90.0,-19,1.0,1023.0,cv,0.89,0,0,2010-01-26 14:00:00
616,127.0,-18,2.0,1021.0,SE,1.79,0,0,2010-01-26 15:00:00
617,144.0,-17,1.0,1021.0,SE,4.92,0,0,2010-01-26 16:00:00
618,203.0,-14,-1.0,1021.0,SE,5.81,0,0,2010-01-26 17:00:00
619,199.0,-13,-3.0,1021.0,SE,6.7,0,0,2010-01-26 18:00:00
620,231.0,-13,-3.0,1021.0,cv,0.89,0,0,2010-01-26 19:00:00
621,274.0,-11,-5.0,1020.0,NE,0.89,0,0,2010-01-26 20:00:00
622,340.0,-13,-6.0,1020.0,NW,1.79,0,0,2010-01-26 21:00:00
623,298.0,-11,-5.0,1020.0,cv,0.89,0,0,2010-01-26 22:00:00
624,268.0,-11,-4.0,1019.0,NW,1.79,0,0,2010-01-26 23:00:00
625,299.0,-11,-4.0,1019.0,NW,3.58,0,0,2010-01-27 00:00:00
626,300.0,-12,-3.0,1018.0,NW,5.37,0,0,2010-01-27 01:00:00
627,240.0,-11,-4.0,1017.0,NW,7.16,0,0,2010-01-27 02:00:00
628,213.0,-11,-4.0,1016.0,NW,10.29,0,0,2010-01-27 03:00:00
629,171.0,-12,-3.0,1016.0,NW,12.08,0,0,2010-01-27 04:00:00
630,153.0,-11,-4.0,1016.0,NW,15.21,0,0,2010-01-27 05:00:00
631,153.0,-11,-5.0,1015.0,NW,17.0,0,0,2010-01-27 06:00:00
632,140.0,-11,-4.0,1015.0,NW,18.79,0,0,2010-01-27 07:00:00
633,147.0,-11,-3.0,1015.0,NE,3.13,0,0,2010-01-27 08:00:00
634,158.0,-10,-1.0,1015.0,NE,6.26,0,0,2010-01-27 09:00:00
635,153.0,-9,1.0,1015.0,NE,9.39,0,0,2010-01-27 10:00:00
636,154.0,-9,3.0,1015.0,NW,1.79,0,0,2010-01-27 11:00:00
637,143.0,-9,4.0,1014.0,NW,4.92,0,0,2010-01-27 12:00:00
638,90.0,-9,6.0,1013.0,NW,8.05,0,0,2010-01-27 13:00:00
639,55.0,-13,8.0,1012.0,NW,16.1,0,0,2010-01-27 14:00:00
640,52.0,-14,8.0,1013.0,NW,24.15,0,0,2010-01-27 15:00:00
641,41.0,-14,7.0,1014.0,NW,32.2,0,0,2010-01-27 16:00:00
642,29.0,-13,7.0,1015.0,NW,39.35,0,0,2010-01-27 17:00:00
643,37.0,-13,5.0,1016.0,NW,47.4,0,0,2010-01-27 18:00:00
644,49.0,-12,4.0,1018.0,NW,52.32,0,0,2010-01-27 19:00:00
645,56.0,-13,3.0,1019.0,NW,56.34,0,0,2010-01-27 20:00:00
646,38.0,-14,3.0,1020.0,NW,62.15,0,0,2010-01-27 21:00:00
647,37.0,-14,3.0,1021.0,NW,67.96,0,0,2010-01-27 22:00:00
648,28.0,-14,0.0,1022.0,NW,71.98,0,0,2010-01-27 23:00:00
649,20.0,-13,-1.0,1023.0,NW,76.9,0,0,2010-01-28 00:00:00
650,22.0,-15,-1.0,1023.0,NE,7.15,0,0,2010-01-28 01:00:00
651,27.0,-15,-1.0,1024.0,NE,12.07,0,0,2010-01-28 02:00:00
652,34.0,-15,-2.0,1025.0,NE,16.09,0,0,2010-01-28 03:00:00
653,27.0,-15,-2.0,1025.0,NE,21.01,0,0,2010-01-28 04:00:00
654,32.0,-15,-3.0,1025.0,NE,25.03,0,0,2010-01-28 05:00:00
655,28.0,-15,-3.0,1025.0,NW,3.13,0,0,2010-01-28 06:00:00
